59,47,33,1,22,23,56,51,3,16,1
59,47,33,1,22,23,15,51,3,16,0
52,2,23,34,48,57,24,17,60,4,1
52,2,23,34,48,57,24,17,45,4,0
59,57,27,13,38,4,9,37,1,44,1
59,57,27,13,38,4,9,37,1,29,0
39,45,58,5,60,38,10,14,28,2,1
39,45,58,5,60,38,10,14,9,2,0
1,38,50,60,6,30,17,15,57,56,1
1,38,50,60,6,26,17,15,57,56,0
26,58,0,3,54,45,21,46,60,10,1
26,58,0,3,6,45,21,46,60,10,0
3,12,8,0,56,43,58,36,26,37,1
42,12,8,0,56,43,58,36,26,37,0
12,38,3,8,37,44,27,0,58,60,1
12,38,3,8,37,44,27,0,58,46,0
1,60,5,52,58,33,45,42,0,22,1
1,60,5,52,58,33,45,2,0,22,0
16,39,58,60,28,36,53,0,1,10,1
16,39,58,60,28,36,53,0,15,10,0
60,27,0,19,40,15,51,5,57,58,1
60,27,0,19,40,15,51,5,57,44,0
8,56,35,19,0,57,47,2,60,42,1
8,56,35,19,0,57,47,2,60,20,0
16,29,55,14,0,5,59,37,56,49,1
16,29,8,14,0,5,59,37,56,49,0
4,60,49,31,24,9,57,43,0,59,1
4,60,7,31,24,9,57,43,0,59,0
46,56,35,9,40,0,2,17,59,60,1
46,56,58,9,40,0,2,17,59,60,0
56,9,36,17,31,49,0,59,15,60,1
56,9,36,17,31,49,0,21,15,60,0
33,0,16,47,1,53,56,11,35,60,1
49,0,16,47,1,53,56,11,35,60,0
40,0,34,59,24,2,60,11,52,55,1
40,0,34,59,24,2,60,11,52,15,0
39,60,59,2,17,0,55,29,52,11,1
10,60,59,2,17,0,55,29,52,11,0
59,15,60,55,38,8,27,18,2,0,1
59,15,60,55,38,20,27,18,2,0,0
18,12,57,38,2,52,29,60,0,53,1
18,12,57,6,2,52,29,60,0,53,0
35,60,41,14,24,9,57,0,53,1,1
35,59,41,14,24,9,57,0,53,1,0
2,0,22,52,23,56,8,59,13,40,1
2,51,22,52,23,56,8,59,13,40,0
49,2,55,54,0,32,45,29,14,21,1
49,2,55,54,46,32,45,29,14,21,0
46,60,51,19,36,25,7,59,3,0,1
46,27,51,19,36,25,7,59,3,0,0
50,7,2,59,24,21,60,44,32,0,1
50,7,2,59,24,21,60,44,58,0,0
49,44,0,25,13,60,4,59,7,27,1
49,44,0,25,13,60,4,20,7,27,0
21,58,0,2,32,22,55,46,15,50,1
21,58,0,2,32,22,19,46,15,50,0
52,33,57,23,16,22,2,48,60,0,1
52,33,57,23,16,5,2,48,60,0,0
56,3,11,51,36,60,1,29,0,17,1
56,3,59,51,36,60,1,29,0,17,0
9,33,45,0,3,41,55,60,20,2,1
9,33,45,0,3,41,55,39,20,2,0
51,3,7,36,59,46,0,57,19,37,1
51,3,7,36,59,46,0,57,29,37,0
0,25,13,4,41,18,3,58,52,60,1
0,30,13,4,41,18,3,58,52,60,0
29,43,11,45,4,51,24,0,60,1,1
29,43,11,45,4,23,24,0,60,1,0
30,45,22,3,59,43,10,0,4,54,1
30,45,22,3,59,43,10,24,4,54,0
60,4,0,1,43,51,25,20,14,58,1
60,4,0,1,5,51,25,20,14,58,0
60,34,2,57,15,6,0,50,39,14,1
60,34,2,57,15,6,0,18,39,14,0
0,49,8,1,58,5,21,60,43,31,1
0,49,8,1,4,5,21,60,43,31,0
20,8,36,0,49,1,5,58,26,60,1
25,8,36,0,49,1,5,58,26,60,0
60,3,58,31,0,22,8,48,7,42,1
60,3,58,31,0,22,8,48,7,46,0
0,34,26,41,6,10,53,23,1,55,1
0,16,26,41,6,10,53,23,1,55,0
27,54,11,2,1,7,56,42,24,35,1
27,54,11,2,1,7,34,42,24,35,0
43,25,57,8,2,28,12,55,36,3,1
43,25,57,8,2,28,12,55,0,3,0
13,56,58,37,26,9,44,3,4,29,1
13,56,58,37,26,23,44,3,4,29,0
14,27,4,45,38,59,57,10,30,5,1
14,27,4,45,38,59,57,10,39,5,0
46,11,28,15,60,5,6,31,58,39,1
46,11,28,15,60,5,6,31,17,39,0
23,55,46,11,4,44,60,5,1,31,1
23,55,46,11,4,44,38,5,1,31,0
38,1,47,20,52,4,60,58,8,37,1
38,1,47,20,52,59,60,58,8,37,0
24,57,1,14,3,60,9,41,23,53,1
24,57,1,14,3,60,0,41,23,53,0
15,46,22,55,30,1,3,56,33,50,1
15,46,22,31,30,1,3,56,33,50,0
23,2,57,4,47,16,31,56,34,51,1
23,2,57,4,47,16,52,56,34,51,0
5,52,57,58,24,17,35,32,48,3,1
5,52,57,58,24,17,28,32,48,3,0
59,6,49,58,4,25,33,18,53,36,1
59,6,49,58,4,25,33,26,53,36,0
54,60,59,5,37,19,26,50,7,34,1
54,60,59,6,37,19,26,50,7,34,0
3,51,33,56,16,23,47,22,1,59,1
10,51,33,56,16,23,47,22,1,59,0
17,24,4,2,23,48,52,57,34,60,1
17,15,4,2,23,48,52,57,34,60,0
1,57,9,37,27,13,4,59,44,38,1
1,57,9,37,27,13,4,59,44,52,0
38,58,14,10,5,2,60,28,45,39,1
38,58,14,10,5,2,60,28,45,35,0
6,60,38,1,50,56,57,17,30,15,1
6,60,38,1,58,56,57,17,30,15,0
58,21,3,10,0,46,45,54,60,26,1
58,21,3,10,0,46,45,36,60,26,0
43,12,36,8,37,0,26,56,58,3,1
43,12,36,8,34,0,26,56,58,3,0
27,8,60,58,38,12,44,37,0,3,1
27,22,60,58,38,12,44,37,0,3,0
58,0,22,52,60,45,42,33,1,5,1
58,0,22,52,60,45,42,33,40,5,0
39,0,58,60,28,36,16,10,53,1,1
39,0,58,57,28,36,16,10,53,1,0
27,19,58,40,60,15,0,51,57,5,1
27,19,58,40,60,15,0,51,57,2,0
57,19,47,42,0,60,35,56,8,2,1
13,19,47,42,0,60,35,56,8,2,0
5,14,16,0,49,55,56,37,29,59,1
5,14,16,0,41,55,56,37,29,59,0
59,60,24,57,31,0,43,4,9,49,1
59,60,24,57,31,0,43,13,9,49,0
40,60,59,46,56,9,0,17,35,2,1
40,60,59,46,56,9,0,42,35,2,0
59,56,15,36,0,60,31,17,9,49,1
59,41,15,36,0,60,31,17,9,49,0
11,1,53,35,56,47,16,0,33,60,1
11,1,53,35,29,47,16,0,33,60,0
40,60,2,55,11,0,59,24,52,34,1
40,60,2,55,11,0,35,24,52,34,0
52,55,29,2,11,39,59,60,17,0,1
27,55,29,2,11,39,59,60,17,0,0
0,59,60,2,15,18,55,38,27,8,1
0,59,60,31,15,18,55,38,27,8,0
2,52,60,53,57,0,18,12,29,38,1
2,52,60,53,57,51,18,12,29,38,0
60,57,53,41,24,0,14,35,9,1,1
60,57,53,41,24,0,22,35,9,1,0
23,52,8,59,0,40,56,13,22,2,1
23,52,17,59,0,40,56,13,22,2,0
49,0,32,45,54,55,29,14,2,21,1
49,0,32,57,54,55,29,14,2,21,0
51,7,0,60,25,36,46,19,3,59,1
51,53,0,60,25,36,46,19,3,59,0
0,7,2,59,21,60,24,32,50,44,1
0,7,2,59,21,34,24,32,50,44,0
0,27,59,49,60,25,7,44,13,4,1
0,27,59,49,60,48,7,44,13,4,0
50,32,15,21,0,58,2,46,22,55,1
50,32,15,21,48,58,2,46,22,55,0
2,57,16,23,0,60,52,48,22,33,1
8,57,16,23,0,60,52,48,22,33,0
11,51,56,60,3,36,29,1,0,17,1
11,51,13,60,3,36,29,1,0,17,0
9,60,45,3,41,2,20,55,0,33,1
9,60,45,3,58,2,20,55,0,33,0
46,7,3,36,19,37,0,51,59,57,1
46,7,3,36,19,13,0,51,59,57,0
18,41,4,13,52,58,3,25,60,0,1
18,41,4,13,52,58,10,25,60,0,0
29,43,24,51,0,11,45,60,4,1,1
29,43,24,51,0,41,45,60,4,1,0
3,45,30,43,10,0,54,59,22,4,1
3,45,30,40,10,0,54,59,22,4,0
58,60,20,43,25,14,4,0,51,1,1
58,60,20,43,25,11,4,0,51,1,0
39,0,34,2,57,6,15,50,60,14,1
39,0,34,2,57,6,15,50,60,26,0
60,0,1,8,21,31,58,43,49,5,1
60,0,1,8,21,31,12,43,49,5,0
49,36,58,8,5,26,60,0,20,1,1
49,36,14,8,5,26,60,0,20,1,0
22,8,42,60,7,48,31,0,3,58,1
22,8,42,60,55,48,31,0,3,58,0
1,34,6,41,53,23,0,26,10,55,1
16,34,6,41,53,23,0,26,10,55,0
7,56,35,2,54,11,24,1,27,42,1
7,56,35,2,38,11,24,1,27,42,0
12,2,8,25,55,28,3,57,36,43,1
12,2,8,51,55,28,3,57,36,43,0
4,9,58,56,26,3,13,37,29,44,1
4,9,58,56,26,3,13,21,29,44,0
45,5,30,4,59,14,27,57,38,10,1
45,5,30,4,59,14,27,57,13,10,0
11,60,39,58,6,31,46,28,5,15,1
11,42,39,58,6,31,46,28,5,15,0
44,11,1,46,31,4,23,5,55,60,1
44,11,1,46,31,4,23,5,15,60,0
4,1,37,20,47,8,52,58,38,60,1
12,1,37,20,47,8,52,58,38,60,0
1,41,60,14,53,57,24,23,9,3,1
1,41,60,14,43,57,24,23,9,3,0
3,15,1,55,56,33,50,22,30,46,1
3,15,1,55,56,33,50,39,30,46,0
23,57,47,16,34,2,31,51,56,4,1
23,46,47,16,34,2,31,51,56,4,0
52,57,3,17,35,32,24,5,48,58,1
52,57,3,17,35,32,24,34,48,58,0
53,58,6,33,4,59,18,36,49,25,1
53,34,6,33,4,59,18,36,49,25,0
54,5,37,60,19,26,7,34,50,59,1
54,5,37,60,19,26,14,34,50,59,0
3,16,33,59,22,23,51,47,1,56,1
3,16,33,4,22,23,51,47,1,56,0
24,2,48,4,17,52,57,60,23,34,1
24,2,48,4,17,52,57,60,11,34,0
59,4,37,44,57,27,9,1,13,38,1
59,4,37,44,57,27,9,1,43,38,0
14,38,10,45,60,2,28,58,39,5,1
14,38,10,45,8,2,28,58,39,5,0
1,15,17,30,60,38,57,50,56,6,1
1,15,17,7,60,38,57,50,56,6,0
58,60,10,54,0,3,46,45,26,21,1
58,60,10,38,0,3,46,45,26,21,0
3,0,26,43,12,36,37,8,56,58,1
3,44,26,43,12,36,37,8,56,58,0
37,0,8,38,58,60,27,44,3,12,1
37,0,8,38,58,60,27,9,3,12,0
58,45,33,42,5,60,52,0,1,22,1
58,45,33,42,5,49,52,0,1,22,0
28,58,53,60,39,16,10,1,36,0,1
28,58,53,60,13,16,10,1,36,0,0
60,57,58,5,19,51,0,27,40,15,1
60,57,32,5,19,51,0,27,40,15,0
19,47,2,35,0,8,56,60,57,42,1
19,47,2,35,0,8,56,60,23,42,0
0,14,16,55,37,49,5,29,56,59,1
0,14,16,55,37,49,5,29,56,10,0
49,57,59,43,4,9,31,0,60,24,1
45,57,59,43,4,9,31,0,60,24,0
2,40,56,59,60,17,46,9,35,0,1
2,40,56,59,60,17,46,9,35,14,0
31,49,0,56,59,17,60,36,15,9,1
31,29,0,56,59,17,60,36,15,9,0
47,33,1,56,53,11,60,35,16,0,1
47,17,1,56,53,11,60,35,16,0,0
11,24,59,2,34,0,52,40,60,55,1
11,24,42,2,34,0,52,40,60,55,0
60,52,29,59,39,0,55,2,11,17,1
60,52,25,59,39,0,55,2,11,17,0
18,38,55,2,8,15,27,60,0,59,1
18,38,55,2,8,15,58,60,0,59,0
18,52,60,57,29,38,12,53,2,0,1
18,52,60,57,29,38,12,22,2,0,0
53,57,60,41,35,0,14,24,9,1,1
53,57,60,41,35,0,14,24,10,1,0
56,22,52,13,23,2,8,59,0,40,1
56,25,52,13,23,2,8,59,0,40,0
29,14,21,2,32,49,55,0,45,54,1
29,14,21,2,32,49,55,0,45,31,0
59,46,7,0,19,36,25,51,60,3,1
59,46,7,0,19,36,25,51,60,58,0
44,50,24,60,21,59,0,32,2,7,1
44,50,24,60,21,59,0,32,39,7,0
13,27,25,4,44,49,59,60,0,7,1
13,27,25,4,44,49,59,50,0,7,0
22,58,0,2,21,32,55,50,46,15,1
22,42,0,2,21,32,55,50,46,15,0
48,60,33,52,16,2,57,22,23,0,1
48,60,33,28,16,2,57,22,23,0,0
11,56,17,29,0,36,3,60,1,51,1
11,8,17,29,0,36,3,60,1,51,0
41,2,0,60,55,33,20,9,45,3,1
41,2,0,60,55,33,31,9,45,3,0
3,36,46,37,59,0,51,7,57,19,1
3,36,46,37,59,0,20,7,57,19,0
13,58,4,52,41,18,3,0,25,60,1
13,58,4,52,41,18,3,0,25,21,0
4,24,0,43,45,60,51,1,11,29,1
4,24,0,43,45,60,51,1,16,29,0
43,3,59,10,22,0,54,4,30,45,1
43,3,59,10,22,0,54,4,35,45,0
51,58,20,0,60,1,14,4,43,25,1
51,58,20,0,60,1,14,4,43,11,0
0,14,60,2,39,6,34,57,50,15,1
0,49,60,2,39,6,34,57,50,15,0
8,0,58,43,49,5,31,60,21,1,1
8,0,58,43,49,5,31,60,21,52,0
26,1,60,36,58,8,49,5,20,0,1
26,18,60,36,58,8,49,5,20,0,0
48,7,3,31,60,0,58,8,22,42,1
48,7,3,31,60,0,58,9,22,42,0
6,53,34,26,23,1,41,10,0,55,1
6,53,34,26,23,1,41,10,0,20,0
56,35,2,7,24,1,27,42,54,11,1
56,35,2,58,24,1,27,42,54,11,0
3,28,55,12,57,36,43,25,8,2,1
3,28,55,12,57,11,43,25,8,2,0
3,26,58,4,37,13,56,44,9,29,1
3,26,58,4,37,11,56,44,9,29,0
57,59,4,10,14,5,30,27,38,45,1
57,59,4,10,14,5,0,27,38,45,0
58,31,6,15,28,46,39,60,11,5,1
58,31,6,18,28,46,39,60,11,5,0
4,31,11,23,44,60,55,1,5,46,1
7,31,11,23,44,60,55,1,5,46,0
58,37,52,1,60,20,38,4,8,47,1
58,37,52,1,60,15,38,4,8,47,0
9,41,57,24,53,3,1,14,60,23,1
9,41,57,24,53,3,1,14,60,26,0
33,3,15,1,56,46,50,22,55,30,1
33,3,15,1,56,46,50,22,14,30,0
56,16,47,31,4,23,51,34,2,57,1
56,16,47,31,4,23,51,34,2,20,0
32,57,17,48,5,35,3,58,52,24,1
32,57,17,48,38,35,3,58,52,24,0
53,4,6,25,18,58,36,33,59,49,1
53,4,6,25,44,58,36,33,59,49,0
7,37,59,50,26,60,5,34,54,19,1
7,0,59,50,26,60,5,34,54,19,0
3,22,16,56,59,47,1,51,23,33,1
3,22,16,24,59,47,1,51,23,33,0
60,57,17,24,52,34,2,4,23,48,1
60,57,17,24,8,34,2,4,23,48,0
44,38,57,13,9,1,27,59,4,37,1
44,34,57,13,9,1,27,59,4,37,0
28,38,45,2,39,10,14,58,60,5,1
28,38,45,2,50,10,14,58,60,5,0
38,60,50,1,6,15,30,57,56,17,1
38,60,50,1,6,15,30,57,56,54,0
0,45,54,46,60,3,21,26,10,58,1
0,59,54,46,60,3,21,26,10,58,0
37,58,56,3,43,12,26,0,8,36,1
37,58,56,3,43,12,26,0,8,39,0
3,38,60,58,37,0,12,44,8,27,1
3,38,60,58,37,0,12,44,39,27,0
45,58,33,0,22,60,1,5,52,42,1
45,58,33,0,22,60,1,50,52,42,0
10,1,60,36,16,58,53,28,39,0,1
10,50,60,36,16,58,53,28,39,0,0
19,60,58,57,0,51,27,15,5,40,1
19,60,58,38,0,51,27,15,5,40,0
35,42,57,56,47,2,60,0,8,19,1
35,42,57,56,47,2,20,0,8,19,0
37,49,16,14,0,55,59,5,56,29,1
37,49,16,14,44,55,59,5,56,29,0
4,43,57,9,24,31,60,59,0,49,1
4,43,57,9,24,53,60,59,0,49,0
17,0,59,46,60,40,9,2,56,35,1
17,0,15,46,60,40,9,2,56,35,0
60,36,49,15,56,17,0,31,9,59,1
60,36,49,15,56,17,0,10,9,59,0
11,47,1,60,35,53,16,56,33,0,1
11,47,1,60,35,53,16,56,33,28,0
60,34,11,59,0,55,52,40,24,2,1
53,34,11,59,0,55,52,40,24,2,0
39,59,17,11,0,55,60,29,2,52,1
39,33,17,11,0,55,60,29,2,52,0
55,18,15,38,2,60,0,27,59,8,1
55,18,15,16,2,60,0,27,59,8,0
0,57,12,18,38,53,2,52,29,60,1
0,57,12,18,38,33,2,52,29,60,0
57,0,14,60,53,24,35,9,41,1,1
57,0,14,60,53,24,43,9,41,1,0
52,0,59,8,23,2,40,56,13,22,1
52,0,59,8,23,2,40,56,13,47,0
45,29,49,21,55,14,2,32,0,54,1
45,29,49,21,43,14,2,32,0,54,0
0,7,36,59,19,25,51,46,3,60,1
0,7,36,59,19,11,51,46,3,60,0
2,0,32,44,24,21,60,50,7,59,1
2,0,32,44,24,21,60,50,15,59,0
44,60,25,4,13,0,7,49,27,59,1
54,60,25,4,13,0,7,49,27,59,0
15,0,55,46,50,32,2,58,21,22,1
15,0,55,46,50,10,2,58,21,22,0
0,52,60,2,16,23,57,22,33,48,1
0,52,60,2,16,23,57,22,33,45,0
29,11,0,17,51,3,36,60,1,56,1
29,58,0,17,51,3,36,60,1,56,0
55,60,2,3,0,41,45,20,9,33,1
55,60,2,3,0,38,45,20,9,33,0
57,7,59,51,19,3,37,46,36,0,1
57,7,59,51,19,3,37,46,36,40,0
3,18,13,52,58,25,4,41,60,0,1
3,57,13,52,58,25,4,41,60,0,0
51,11,43,29,0,1,60,45,24,4,1
20,11,43,29,0,1,60,45,24,4,0
4,45,22,0,3,43,59,54,30,10,1
4,45,22,0,3,43,46,54,30,10,0
43,60,1,20,58,0,51,4,14,25,1
43,13,1,20,58,0,51,4,14,25,0
0,2,15,14,60,57,34,39,6,50,1
0,48,15,14,60,57,34,39,6,50,0
5,8,49,0,1,21,31,58,43,60,1
59,8,49,0,1,21,31,58,43,60,0
8,26,20,36,1,49,60,5,58,0,1
27,26,20,36,1,49,60,5,58,0,0
7,58,60,3,48,8,42,0,31,22,1
7,58,60,45,48,8,42,0,31,22,0
41,55,34,26,10,6,0,1,53,23,1
41,55,34,26,10,6,0,38,53,23,0
56,27,35,54,1,2,42,7,11,24,1
56,27,35,54,1,2,42,7,11,51,0
28,12,8,25,3,43,36,2,57,55,1
28,12,0,25,3,43,36,2,57,55,0
4,9,29,44,13,26,56,3,37,58,1
4,27,29,44,13,26,56,3,37,58,0
38,27,59,5,4,57,14,10,45,30,1
3,27,59,5,4,57,14,10,45,30,0
15,58,60,5,11,39,28,31,6,46,1
15,58,60,5,11,39,17,31,6,46,0
23,1,4,31,11,5,55,60,46,44,1
23,1,29,31,11,5,55,60,46,44,0
4,58,8,37,60,20,38,47,52,1,1
4,58,8,37,60,20,38,47,9,1,0
57,23,9,1,53,60,24,3,41,14,1
57,5,9,1,53,60,24,3,41,14,0
30,15,22,56,3,1,55,46,33,50,1
30,15,22,56,49,1,55,46,33,50,0
51,56,34,47,57,31,4,2,16,23,1
51,56,34,52,57,31,4,2,16,23,0
57,24,5,58,52,48,17,32,35,3,1
30,24,5,58,52,48,17,32,35,3,0
49,6,25,18,58,36,33,53,4,59,1
49,6,34,18,58,36,33,53,4,59,0
37,60,50,54,5,34,19,59,26,7,1
37,60,50,54,5,24,19,59,26,7,0
59,3,23,33,56,51,1,47,16,22,1
59,3,23,33,56,51,25,47,16,22,0
17,2,24,34,23,48,4,57,52,60,1
17,2,24,34,51,48,4,57,52,60,0
4,13,9,44,27,59,57,1,38,37,1
4,13,9,44,27,59,57,1,38,30,0
10,2,14,58,45,5,28,38,39,60,1
10,2,14,58,45,5,28,38,39,37,0
57,56,38,17,6,50,60,15,1,30,1
57,56,38,17,6,3,60,15,1,30,0
21,54,45,60,46,3,0,58,10,26,1
21,54,45,60,46,22,0,58,10,26,0
56,3,0,58,8,37,36,26,43,12,1
56,11,0,58,8,37,36,26,43,12,0
44,3,12,58,60,8,0,37,38,27,1
44,3,12,58,60,8,0,37,2,27,0
0,58,45,1,42,60,22,5,52,33,1
0,58,36,1,42,60,22,5,52,33,0
1,39,60,28,16,10,58,0,53,36,1
1,39,48,28,16,10,58,0,53,36,0
5,57,58,27,51,40,15,60,0,19,1
5,57,58,27,51,40,4,60,0,19,0
19,57,0,60,42,2,35,47,8,56,1
19,57,0,60,42,2,48,47,8,56,0
29,55,16,5,56,59,14,49,37,0,1
29,55,16,5,56,59,46,49,37,0,0
31,57,59,9,60,0,24,4,43,49,1
31,57,59,9,60,0,5,4,43,49,0
9,0,35,60,59,46,40,2,17,56,1
19,0,35,60,59,46,40,2,17,56,0
49,60,0,17,56,9,31,36,15,59,1
49,60,0,17,14,9,31,36,15,59,0
16,60,33,0,56,11,35,53,1,47,1
16,60,33,0,56,11,35,53,45,47,0
2,0,52,55,24,11,59,60,34,40,1
2,0,52,55,24,11,59,10,34,40,0
0,39,29,52,59,17,55,11,2,60,1
0,39,29,52,59,17,55,11,12,60,0
0,15,55,27,60,2,38,59,8,18,1
28,15,55,27,60,2,38,59,8,18,0
38,57,2,0,18,12,53,52,60,29,1
38,57,2,0,18,35,53,52,60,29,0
60,14,35,24,57,9,41,53,1,0,1
60,14,38,24,57,9,41,53,1,0,0
56,59,52,23,22,13,0,40,8,2,1
56,29,52,23,22,13,0,40,8,2,0
14,32,49,29,54,21,2,0,55,45,1
14,32,49,29,54,21,2,0,55,16,0
0,36,19,3,51,7,60,25,59,46,1
0,36,19,3,51,6,60,25,59,46,0
24,44,60,7,32,50,0,59,2,21,1
24,44,60,7,32,50,0,59,39,21,0
44,7,59,25,27,60,0,4,49,13,1
44,7,11,25,27,60,0,4,49,13,0
15,22,0,21,58,50,55,46,2,32,1
15,22,0,21,58,50,59,46,2,32,0
23,22,16,57,2,33,0,60,48,52,1
23,22,16,57,2,33,0,9,48,52,0
51,29,36,3,0,17,56,1,60,11,1
51,29,36,22,0,17,56,1,60,11,0
41,20,45,55,33,0,3,9,60,2,1
41,20,45,55,17,0,3,9,60,2,0
59,19,36,46,57,51,3,37,7,0,1
59,19,10,46,57,51,3,37,7,0,0
13,0,58,3,41,18,25,52,4,60,1
13,0,58,3,41,18,25,52,4,19,0
45,51,11,0,60,4,43,1,29,24,1
45,51,11,0,60,4,43,1,28,24,0
30,45,0,10,22,54,43,3,4,59,1
30,45,0,10,22,7,43,3,4,59,0
0,60,4,1,14,43,58,51,25,20,1
0,60,4,1,14,43,54,51,25,20,0
60,57,14,6,39,0,50,2,15,34,1
60,19,14,6,39,0,50,2,15,34,0
49,5,58,60,31,1,8,43,0,21,1
49,48,58,60,31,1,8,43,0,21,0
49,26,0,5,58,20,36,60,1,8,1
49,26,0,5,58,20,36,60,38,8,0
0,7,22,60,31,3,8,42,58,48,1
0,36,22,60,31,3,8,42,58,48,0
10,23,55,6,53,41,1,26,0,34,1
10,50,55,6,53,41,1,26,0,34,0
27,7,2,54,56,24,42,11,1,35,1
27,7,2,54,56,24,42,11,1,53,0
12,3,28,43,25,2,55,36,57,8,1
16,3,28,43,25,2,55,36,57,8,0
4,58,3,44,37,56,9,13,29,26,1
4,58,3,44,37,56,17,13,29,26,0
5,4,38,45,14,10,30,27,59,57,1
5,4,38,45,14,10,30,2,59,57,0
39,58,60,11,6,5,46,15,31,28,1
34,58,60,11,6,5,46,15,31,28,0
46,1,4,60,31,11,55,44,5,23,1
46,1,4,60,31,11,55,0,5,23,0
38,37,1,47,52,8,60,58,4,20,1
38,37,1,47,52,8,40,58,4,20,0
57,14,24,3,53,60,23,1,9,41,1
57,14,24,3,53,60,23,1,25,41,0
50,46,33,22,3,56,15,55,1,30,1
50,46,33,22,3,56,15,11,1,30,0
2,51,23,16,31,57,4,34,56,47,1
2,51,23,54,31,57,4,34,56,47,0
52,58,32,5,35,3,17,48,57,24,1
52,58,32,5,19,3,17,48,57,24,0
33,6,59,49,36,18,4,25,58,53,1
33,6,59,49,36,18,54,25,58,53,0
54,37,50,59,34,60,26,19,5,7,1
54,0,50,59,34,60,26,19,5,7,0
23,16,22,3,47,33,51,56,59,1,1
23,16,22,21,47,33,51,56,59,1,0
48,2,57,24,34,23,60,52,17,4,1
48,2,57,24,34,23,60,52,17,20,0
27,13,4,38,37,59,57,1,44,9,1
27,13,48,38,37,59,57,1,44,9,0
28,5,60,39,45,38,58,14,2,10,1
28,5,60,6,45,38,58,14,2,10,0
56,1,38,57,60,50,6,17,30,15,1
56,12,38,57,60,50,6,17,30,15,0
26,58,3,60,54,0,46,21,45,10,1
26,58,3,60,32,0,46,21,45,10,0
56,37,43,8,36,0,26,3,12,58,1
56,47,43,8,36,0,26,3,12,58,0
3,60,58,37,44,8,12,38,0,27,1
52,60,58,37,44,8,12,38,0,27,0
5,42,45,60,22,33,52,58,1,0,1
5,42,45,60,22,33,52,13,1,0,0
0,60,1,28,10,16,53,58,36,39,1
0,27,1,28,10,16,53,58,36,39,0
57,60,15,58,40,5,19,27,0,51,1
28,60,15,58,40,5,19,27,0,51,0
47,8,19,42,57,2,0,56,35,60,1
47,8,19,42,57,2,9,56,35,60,0
37,59,55,29,49,16,14,5,56,0,1
6,59,55,29,49,16,14,5,56,0,0
31,59,9,60,57,4,24,0,43,49,1
31,59,9,5,57,4,24,0,43,49,0
40,60,56,35,9,17,2,59,0,46,1
40,60,56,26,9,17,2,59,0,46,0
36,17,0,59,56,49,60,31,15,9,1
36,17,0,10,56,49,60,31,15,9,0
56,33,53,60,16,0,1,11,47,35,1
56,33,53,60,16,0,7,11,47,35,0
34,60,55,24,11,0,2,59,52,40,1
34,60,55,24,11,0,2,35,52,40,0
29,11,52,17,55,2,60,59,0,39,1
29,11,52,17,55,2,60,59,0,15,0
59,18,8,2,27,15,0,60,38,55,1
59,18,8,2,27,49,0,60,38,55,0
38,53,57,0,2,52,60,29,12,18,1
38,53,57,0,2,52,60,43,12,18,0
53,60,24,0,57,14,41,1,9,35,1
53,60,24,0,57,58,41,1,9,35,0
52,40,13,2,23,0,8,22,59,56,1
52,40,13,2,23,0,8,22,16,56,0
49,21,14,54,55,0,32,45,2,29,1
49,21,14,54,55,35,32,45,2,29,0
59,60,25,3,46,0,19,36,7,51,1
59,33,25,3,46,0,19,36,7,51,0
32,24,7,50,44,59,60,21,0,2,1
32,24,10,50,44,59,60,21,0,2,0
7,59,60,49,44,4,27,25,13,0,1
7,59,60,49,44,55,27,25,13,0,0
22,32,46,58,55,0,50,21,2,15,1
22,20,46,58,55,0,50,21,2,15,0
33,23,52,60,57,48,2,16,22,0,1
53,23,52,60,57,48,2,16,22,0,0
1,11,3,56,29,0,36,51,60,17,1
1,11,3,56,29,0,18,51,60,17,0
2,0,55,20,33,41,3,60,9,45,1
2,0,55,20,33,41,26,60,9,45,0
3,46,59,0,36,37,51,19,57,7,1
3,46,59,13,36,37,51,19,57,7,0
60,0,25,58,3,18,41,13,4,52,1
39,0,25,58,3,18,41,13,4,52,0
24,45,60,0,11,29,43,4,1,51,1
24,45,60,0,11,29,43,4,1,50,0
43,22,0,4,10,54,59,45,3,30,1
43,22,0,4,10,54,59,45,3,48,0
1,0,43,60,20,25,51,14,4,58,1
1,0,43,60,48,25,51,14,4,58,0
60,2,0,57,14,15,39,34,50,6,1
60,2,0,57,14,15,39,34,50,31,0
49,58,31,5,21,8,1,43,0,60,1
49,58,31,10,21,8,1,43,0,60,0
26,58,20,60,1,5,0,49,36,8,1
26,41,20,60,1,5,0,49,36,8,0
8,22,7,60,3,58,42,31,48,0,1
8,22,52,60,3,58,42,31,48,0,0
6,53,23,34,26,41,55,0,10,1,1
6,53,23,34,37,41,55,0,10,1,0
24,56,35,54,2,1,42,11,7,27,1
24,20,35,54,2,1,42,11,7,27,0
12,28,3,43,57,25,2,55,36,8,1
12,28,9,43,57,25,2,55,36,8,0
26,29,13,44,4,9,56,37,58,3,1
26,29,13,44,4,17,56,37,58,3,0
10,57,38,5,27,59,4,30,14,45,1
10,57,38,53,27,59,4,30,14,45,0
58,46,28,6,5,60,31,11,15,39,1
58,46,28,6,5,60,31,11,10,39,0
44,11,4,23,5,1,55,46,31,60,1
44,11,49,23,5,1,55,46,31,60,0
58,1,37,47,20,52,60,4,38,8,1
58,1,37,47,50,52,60,4,38,8,0
